epoch,step,train_loss
2,49,5.028648376464844
4,99,6.126950263977051
7,149,8.725528717041016
9,199,5.5309882164001465
12,249,4.833742141723633
14,299,6.247109413146973
17,349,5.074847221374512
19,399,4.82096004486084
22,449,5.566311836242676
24,499,5.420658111572266
27,549,3.6865224838256836
29,599,6.677606582641602
32,649,5.602128505706787
34,699,5.588657379150391
37,749,5.896696090698242
39,799,4.572232246398926
42,849,4.042324542999268
44,899,5.330439567565918
47,949,5.4658684730529785
49,999,5.945029258728027
52,1049,5.51161003112793
54,1099,2.4032938480377197
57,1149,5.8224592208862305
59,1199,3.9967851638793945
62,1249,3.5459814071655273
64,1299,6.373655319213867
67,1349,5.3599443435668945
69,1399,5.181605815887451
72,1449,2.990335464477539
74,1499,6.381595611572266
77,1549,4.850005149841309
79,1599,4.529162406921387
82,1649,3.4495677947998047
84,1699,3.6780362129211426
87,1749,2.877378225326538
89,1799,5.618485450744629
92,1849,5.242832183837891
94,1899,1.4294084310531616
97,1949,6.231039047241211
99,1999,5.9291887283325195
102,2049,7.152643203735352
104,2099,9.828702926635742
107,2149,6.681285858154297
109,2199,3.309290885925293
112,2249,1.211736798286438
114,2299,6.765203475952148
117,2349,3.2411398887634277
119,2399,5.887513637542725
122,2449,4.271446228027344
124,2499,5.653631210327148
127,2549,5.115699768066406
129,2599,0.9350834488868713
132,2649,3.331601619720459
134,2699,5.726734638214111
137,2749,5.426019668579102
139,2799,6.016160011291504
142,2849,7.666280746459961
144,2899,1.8252466917037964
147,2949,3.1039087772369385
149,2999,0.43769538402557373
152,3049,2.4616289138793945
154,3099,5.862561225891113
157,3149,5.221467971801758
159,3199,1.7914345264434814
162,3249,4.887248992919922
164,3299,5.503427505493164
167,3349,5.770528316497803
169,3399,5.071329116821289
172,3449,3.0825531482696533
174,3499,4.638538360595703
177,3549,4.008007049560547
179,3599,5.256147384643555
182,3649,3.8312013149261475
184,3699,6.421083450317383
187,3749,3.867426872253418
189,3799,5.427692413330078
192,3849,7.512789726257324
194,3899,6.498509407043457
197,3949,5.236716270446777
199,3999,6.895959854125977
202,4049,3.5019917488098145
204,4099,5.109116554260254
207,4149,4.152014255523682
209,4199,2.714689254760742
212,4249,5.2609333992004395
214,4299,0.20373082160949707
217,4349,4.239107131958008
219,4399,3.29105281829834
222,4449,3.8521695137023926
224,4499,5.332977294921875
227,4549,2.718630790710449
229,4599,0.8093801736831665
232,4649,3.1012258529663086
234,4699,7.181138515472412
237,4749,2.909045696258545
239,4799,0.7321986556053162
242,4849,4.165432453155518
244,4899,5.488185882568359
247,4949,3.177764892578125
249,4999,0.911446213722229
252,5049,4.9509992599487305
254,5099,5.081540584564209
257,5149,2.501145362854004
259,5199,6.2598981857299805
262,5249,0.029750600457191467
264,5299,3.2318735122680664
267,5349,1.8196189403533936
269,5399,3.1829910278320312
272,5449,5.8658833503723145
274,5499,3.93869686126709
277,5549,1.9993946552276611
279,5599,1.1101166009902954
282,5649,0.05518805608153343
284,5699,3.071261405944824
287,5749,3.9553112983703613
289,5799,3.0960073471069336
292,5849,4.871912956237793
294,5899,0.9387727975845337
297,5949,2.8270318508148193
299,5999,6.992824077606201
302,6049,4.895270347595215
304,6099,5.046017646789551
307,6149,4.749608039855957
309,6199,5.378472328186035
312,6249,2.517927408218384
314,6299,5.909618377685547
317,6349,1.3907945156097412
319,6399,5.431522369384766
322,6449,0.5477150678634644
324,6499,3.553337574005127
327,6549,5.387881755828857
329,6599,5.543774604797363
332,6649,0.8440377712249756
334,6699,5.521073341369629
337,6749,8.312158584594727
339,6799,4.578883647918701
342,6849,1.039367914199829
344,6899,2.977569580078125
347,6949,5.130889892578125
349,6999,3.4815821647644043
352,7049,2.871234178543091
354,7099,6.262495994567871
357,7149,4.515268325805664
359,7199,8.152149200439453
362,7249,6.2617716789245605
364,7299,1.0787482261657715
367,7349,4.707937240600586
369,7399,4.099356651306152
372,7449,2.499009132385254
374,7499,2.794074535369873
377,7549,5.677302360534668
379,7599,6.810075759887695
382,7649,5.2278852462768555
384,7699,3.3329482078552246
387,7749,1.7485978603363037
389,7799,6.116539001464844
392,7849,6.102474689483643
394,7899,7.187222003936768
397,7949,8.68293285369873
399,7999,4.92364501953125
402,8049,2.7305150032043457
404,8099,7.317115783691406
407,8149,3.692549228668213
409,8199,5.302563667297363
412,8249,7.461225509643555
414,8299,5.4217376708984375
417,8349,3.6351351737976074
419,8399,3.963876247406006
422,8449,-0.11150216311216354
424,8499,5.049378871917725
427,8549,3.841878890991211
429,8599,5.454805374145508
432,8649,4.384059906005859
434,8699,6.240349769592285
437,8749,0.7009710669517517
439,8799,2.909493923187256
442,8849,5.5079731941223145
444,8899,3.6328303813934326
447,8949,5.03184175491333
449,8999,1.043372392654419
452,9049,6.120721817016602
454,9099,4.636054039001465
457,9149,5.41895866394043
459,9199,3.6592915058135986
462,9249,4.421025276184082
464,9299,3.656266689300537
467,9349,1.0342607498168945
469,9399,6.300699234008789
472,9449,3.8668012619018555
474,9499,6.135934829711914
477,9549,0.6584267020225525
479,9599,5.31129264831543
482,9649,7.5015411376953125
484,9699,4.043573379516602
487,9749,5.422730922698975
489,9799,0.5937959551811218
492,9849,4.208893299102783
494,9899,3.1458547115325928
497,9949,7.541423797607422
499,9999,4.420385360717773
