epoch,step,train_loss
2,49,579.7689819335938
4,99,9.45751667022705
7,149,181.48953247070312
9,199,8.976808547973633
12,249,7.781967639923096
14,299,6.47409725189209
17,349,14.4005126953125
19,399,7.404744625091553
22,449,21.599939346313477
24,499,14.369739532470703
27,549,6.363943099975586
29,599,6.2370758056640625
32,649,7.903368949890137
34,699,6.6614227294921875
37,749,9.533879280090332
39,799,8.532051086425781
42,849,7.017269134521484
44,899,33.3702392578125
47,949,11.789660453796387
49,999,16.575536727905273
52,1049,7.482378005981445
54,1099,7.535491943359375
57,1149,7.80544376373291
59,1199,8.158888816833496
62,1249,10.332618713378906
64,1299,12.606988906860352
67,1349,10.480192184448242
69,1399,9.714105606079102
72,1449,8.26570987701416
74,1499,10.195833206176758
77,1549,6.8768310546875
79,1599,37.9311408996582
82,1649,33.1102294921875
84,1699,32.16412353515625
87,1749,7.312117576599121
89,1799,8.061044692993164
92,1849,7.7819108963012695
94,1899,7.662367820739746
97,1949,12.971685409545898
99,1999,9.045585632324219
102,2049,7.369295597076416
104,2099,10.866578102111816
107,2149,7.669668674468994
109,2199,7.733996391296387
112,2249,18.649206161499023
114,2299,7.550421714782715
117,2349,27.65874481201172
119,2399,10.937572479248047
122,2449,25.375988006591797
124,2499,9.800922393798828
127,2549,8.322265625
129,2599,26.80503273010254
132,2649,8.449846267700195
134,2699,10.593801498413086
137,2749,8.39767837524414
139,2799,9.385418891906738
142,2849,7.905232906341553
144,2899,10.105670928955078
147,2949,16.428932189941406
149,2999,8.108037948608398
152,3049,7.5149664878845215
154,3099,11.065372467041016
157,3149,9.548910140991211
159,3199,8.88394546508789
162,3249,7.907554626464844
164,3299,9.674373626708984
167,3349,15.05028247833252
169,3399,10.257402420043945
172,3449,9.472171783447266
174,3499,7.832246780395508
177,3549,9.29569149017334
179,3599,7.809720993041992
182,3649,7.590315341949463
184,3699,8.072309494018555
187,3749,8.316732406616211
189,3799,8.76447582244873
192,3849,8.96891975402832
194,3899,10.819597244262695
197,3949,8.959585189819336
199,3999,15.22181510925293
202,4049,9.989733695983887
204,4099,9.410335540771484
207,4149,11.950637817382812
209,4199,8.983236312866211
212,4249,8.343488693237305
214,4299,8.834701538085938
217,4349,8.761163711547852
219,4399,11.653875350952148
222,4449,9.346076965332031
224,4499,8.400157928466797
227,4549,8.346939086914062
229,4599,9.638214111328125
232,4649,7.937963485717773
234,4699,11.595328330993652
237,4749,10.830374717712402
239,4799,9.490104675292969
242,4849,8.042529106140137
244,4899,8.430753707885742
247,4949,12.124622344970703
249,4999,8.134012222290039
252,5049,8.161392211914062
254,5099,7.929214954376221
257,5149,10.84743881225586
259,5199,8.780301094055176
262,5249,7.954266548156738
264,5299,9.345891952514648
267,5349,10.169719696044922
269,5399,8.251651763916016
272,5449,8.773719787597656
274,5499,8.785961151123047
277,5549,13.346693992614746
279,5599,10.117798805236816
282,5649,8.338207244873047
284,5699,11.330039024353027
287,5749,9.075496673583984
289,5799,7.790027141571045
292,5849,8.681924819946289
294,5899,8.541488647460938
297,5949,11.871996879577637
299,5999,8.561479568481445
302,6049,8.89407730102539
304,6099,9.10806941986084
307,6149,10.407888412475586
309,6199,8.282085418701172
312,6249,9.244171142578125
314,6299,8.24435043334961
317,6349,9.396923065185547
319,6399,8.040533065795898
322,6449,8.420052528381348
324,6499,8.642843246459961
327,6549,9.501747131347656
329,6599,8.455314636230469
332,6649,9.21068000793457
334,6699,9.360258102416992
337,6749,9.541004180908203
339,6799,17.76122283935547
342,6849,9.424127578735352
344,6899,8.571300506591797
347,6949,9.809539794921875
349,6999,8.414640426635742
352,7049,8.769834518432617
354,7099,9.484651565551758
357,7149,11.359912872314453
359,7199,11.528202056884766
362,7249,9.278275489807129
364,7299,8.178899765014648
367,7349,15.01995849609375
369,7399,8.097553253173828
372,7449,9.190282821655273
374,7499,9.749706268310547
377,7549,8.18746566772461
379,7599,8.853784561157227
382,7649,8.831109046936035
384,7699,8.169992446899414
387,7749,8.320215225219727
389,7799,8.40112018585205
392,7849,9.754288673400879
394,7899,8.162477493286133
397,7949,11.681970596313477
399,7999,10.027034759521484
402,8049,8.749463081359863
404,8099,10.561363220214844
407,8149,11.991584777832031
409,8199,8.158892631530762
412,8249,8.802590370178223
414,8299,15.242865562438965
417,8349,9.835041046142578
419,8399,11.00674057006836
422,8449,8.947371482849121
424,8499,8.307151794433594
427,8549,8.757551193237305
429,8599,10.724987983703613
432,8649,8.234786987304688
434,8699,9.608009338378906
437,8749,10.221906661987305
439,8799,8.12379264831543
442,8849,16.499134063720703
444,8899,8.442400932312012
447,8949,10.226652145385742
449,8999,11.68364429473877
452,9049,9.674585342407227
454,9099,9.344488143920898
457,9149,11.198417663574219
459,9199,16.31440544128418
462,9249,9.645456314086914
464,9299,15.167340278625488
467,9349,8.433575630187988
469,9399,10.249309539794922
472,9449,8.356172561645508
474,9499,11.152921676635742
477,9549,8.230005264282227
479,9599,9.055487632751465
482,9649,8.22286605834961
484,9699,8.67540168762207
487,9749,8.444031715393066
489,9799,10.936609268188477
492,9849,8.242331504821777
494,9899,9.977560043334961
497,9949,9.378917694091797
499,9999,10.223817825317383
