epoch,step,train_loss
2,49,13.393930435180664
4,99,6.483470439910889
7,149,4.637866020202637
9,199,5.349021911621094
12,249,3.0677435398101807
14,299,5.430479049682617
17,349,2.2722971439361572
19,399,7.62330961227417
22,449,7.607677459716797
24,499,3.798342227935791
27,549,5.092487812042236
29,599,5.391419887542725
32,649,6.091558456420898
34,699,5.771485328674316
37,749,2.379760265350342
39,799,3.7167084217071533
42,849,1.827978253364563
44,899,3.55544376373291
47,949,6.031342506408691
49,999,1.8852269649505615
52,1049,3.3087828159332275
54,1099,5.220914840698242
57,1149,4.842759132385254
59,1199,4.304510593414307
62,1249,6.034696578979492
64,1299,6.976211071014404
67,1349,5.898431301116943
69,1399,5.964711666107178
72,1449,2.585312843322754
74,1499,6.143124103546143
77,1549,4.166590213775635
79,1599,6.08983039855957
82,1649,4.742006301879883
84,1699,5.562589645385742
87,1749,1.7735161781311035
89,1799,6.870916843414307
92,1849,5.952949523925781
94,1899,4.024085521697998
97,1949,5.797306060791016
99,1999,3.757094144821167
102,2049,3.500140428543091
104,2099,2.606311321258545
107,2149,7.229109764099121
109,2199,8.201181411743164
112,2249,5.3838396072387695
114,2299,3.6501336097717285
117,2349,5.931690216064453
119,2399,5.30280876159668
122,2449,3.0471243858337402
124,2499,2.5541083812713623
127,2549,2.524545669555664
129,2599,5.9003586769104
132,2649,6.983669757843018
134,2699,2.733440399169922
137,2749,5.827208518981934
139,2799,3.1754748821258545
142,2849,2.3024978637695312
144,2899,0.6696133613586426
147,2949,-0.026081208139657974
149,2999,5.392867088317871
152,3049,5.443703651428223
154,3099,2.8420257568359375
157,3149,5.2235107421875
159,3199,0.852745771408081
162,3249,1.939504623413086
164,3299,6.5042619705200195
167,3349,14.823620796203613
169,3399,2.7083678245544434
172,3449,2.7579660415649414
174,3499,3.3191709518432617
177,3549,6.10360050201416
179,3599,7.643347263336182
182,3649,2.873927116394043
184,3699,4.109271049499512
187,3749,-0.013499774038791656
189,3799,6.860726356506348
192,3849,5.04547119140625
194,3899,6.209624290466309
197,3949,2.3125112056732178
199,3999,4.795614242553711
202,4049,5.497136116027832
204,4099,4.360684394836426
207,4149,5.4683637619018555
209,4199,5.223552703857422
212,4249,4.503040313720703
214,4299,6.619067668914795
217,4349,4.919342041015625
219,4399,6.059260368347168
222,4449,5.8914794921875
224,4499,5.719305992126465
227,4549,6.811735153198242
229,4599,7.437444686889648
232,4649,4.402099609375
234,4699,4.484783172607422
237,4749,7.838160514831543
239,4799,4.37479305267334
242,4849,6.111507892608643
244,4899,6.283407688140869
247,4949,3.631450891494751
249,4999,3.8741250038146973
252,5049,3.547492504119873
254,5099,6.111652851104736
257,5149,5.870668411254883
259,5199,5.862338542938232
262,5249,4.22101354598999
264,5299,4.761349678039551
267,5349,2.8572678565979004
269,5399,5.4342756271362305
272,5449,2.051575183868408
274,5499,1.815355658531189
277,5549,4.820513725280762
279,5599,0.3394797444343567
282,5649,4.655893325805664
284,5699,6.172575950622559
287,5749,5.279581069946289
289,5799,3.5926196575164795
292,5849,7.538622856140137
294,5899,6.368628978729248
297,5949,1.6308691501617432
299,5999,7.24807596206665
302,6049,6.212098121643066
304,6099,3.8653664588928223
307,6149,5.143677234649658
309,6199,5.805184364318848
312,6249,5.657630920410156
314,6299,6.161125183105469
317,6349,4.892144203186035
319,6399,4.797796249389648
322,6449,5.74148416519165
324,6499,5.979758262634277
327,6549,5.669244766235352
329,6599,3.028449058532715
332,6649,3.0842411518096924
334,6699,7.344043731689453
337,6749,5.812952995300293
339,6799,5.741487979888916
342,6849,3.321725606918335
344,6899,6.675915718078613
347,6949,7.339871883392334
349,6999,5.641623020172119
352,7049,5.302051544189453
354,7099,5.775628089904785
357,7149,4.78483772277832
359,7199,6.278915882110596
362,7249,5.532670974731445
364,7299,6.444948196411133
367,7349,5.073164939880371
369,7399,4.549380779266357
372,7449,2.960094451904297
374,7499,3.9543118476867676
377,7549,4.789051055908203
379,7599,8.407325744628906
382,7649,7.6761579513549805
384,7699,6.035262107849121
387,7749,5.047835826873779
389,7799,4.440595626831055
392,7849,2.851490020751953
394,7899,8.123806953430176
397,7949,4.989643096923828
399,7999,2.825615882873535
402,8049,3.8330276012420654
404,8099,4.113111972808838
407,8149,5.434563159942627
409,8199,5.532414436340332
412,8249,6.261743545532227
414,8299,1.6534926891326904
417,8349,6.149250507354736
419,8399,4.789942741394043
422,8449,6.625100135803223
424,8499,5.217354774475098
427,8549,5.87921142578125
429,8599,4.92243766784668
432,8649,4.508289813995361
434,8699,5.378290176391602
437,8749,6.943390369415283
439,8799,4.841696262359619
442,8849,6.00342321395874
444,8899,1.9461915493011475
447,8949,4.793853759765625
449,8999,3.684339761734009
452,9049,4.922487735748291
454,9099,3.6628189086914062
457,9149,3.0278818607330322
459,9199,6.4700517654418945
462,9249,3.5631539821624756
464,9299,6.269107818603516
467,9349,4.311580181121826
469,9399,0.45102375745773315
472,9449,6.104397773742676
474,9499,3.3892650604248047
477,9549,4.920657157897949
479,9599,3.9376912117004395
482,9649,5.574822902679443
484,9699,4.168631553649902
487,9749,4.884459018707275
489,9799,6.666719436645508
492,9849,3.9066624641418457
494,9899,6.011186599731445
497,9949,3.8731138706207275
499,9999,4.398077011108398
