epoch,step,train_loss
2,49,7.7972798347473145
4,99,3.791386127471924
7,149,4.148806571960449
9,199,6.649316787719727
12,249,4.119300842285156
14,299,4.363987922668457
17,349,3.9359993934631348
19,399,3.4294443130493164
22,449,4.3529767990112305
24,499,3.418826103210449
27,549,7.641167640686035
29,599,4.128330707550049
32,649,5.880084991455078
34,699,7.157596111297607
37,749,4.398481369018555
39,799,3.6283020973205566
42,849,4.489824295043945
44,899,4.836038112640381
47,949,3.4960222244262695
49,999,3.637894630432129
52,1049,4.499228477478027
54,1099,0.23246419429779053
57,1149,-0.015502214431762695
59,1199,6.015223503112793
62,1249,4.192254543304443
64,1299,4.477748870849609
67,1349,7.692575454711914
69,1399,4.332232475280762
72,1449,3.2819676399230957
74,1499,5.40887975692749
77,1549,-0.3184049129486084
79,1599,2.4899675846099854
82,1649,4.022583961486816
84,1699,4.786744117736816
87,1749,3.8792405128479004
89,1799,4.802490234375
92,1849,-0.39516681432724
94,1899,4.134373664855957
97,1949,4.261870384216309
99,1999,5.978647232055664
102,2049,1.9825448989868164
104,2099,4.644415378570557
107,2149,6.380451679229736
109,2199,4.570878982543945
112,2249,6.530269145965576
114,2299,3.451610565185547
117,2349,7.860542297363281
119,2399,3.7455005645751953
122,2449,3.9797301292419434
124,2499,3.9681148529052734
127,2549,3.363159418106079
129,2599,3.03934383392334
132,2649,1.9213664531707764
134,2699,4.917048454284668
137,2749,-1.0164166688919067
139,2799,2.7181448936462402
142,2849,2.0084781646728516
144,2899,5.753509044647217
147,2949,4.508111000061035
149,2999,4.413429260253906
152,3049,5.6732048988342285
154,3099,3.129582643508911
157,3149,4.584972381591797
159,3199,6.371102333068848
162,3249,4.439816474914551
164,3299,7.341679573059082
167,3349,4.81757116317749
169,3399,4.227729320526123
172,3449,4.053520202636719
174,3499,4.780624866485596
177,3549,0.24210456013679504
179,3599,4.783553600311279
182,3649,3.6445631980895996
184,3699,4.675016403198242
187,3749,4.892058372497559
189,3799,4.447414398193359
192,3849,-0.8177664279937744
194,3899,3.0021963119506836
197,3949,3.4745006561279297
199,3999,4.930339813232422
202,4049,4.330095291137695
204,4099,4.699389457702637
207,4149,3.4962024688720703
209,4199,4.430896759033203
212,4249,2.4395031929016113
214,4299,4.556609153747559
217,4349,3.02974271774292
219,4399,3.730211019515991
222,4449,3.37038516998291
224,4499,-0.34956812858581543
227,4549,4.353456497192383
229,4599,-1.1134493350982666
232,4649,4.361281394958496
234,4699,-0.9710550308227539
237,4749,3.5251657962799072
239,4799,4.41121768951416
242,4849,5.067634582519531
244,4899,4.439319610595703
247,4949,5.096375465393066
249,4999,5.548114776611328
252,5049,5.9663591384887695
254,5099,4.770419120788574
257,5149,2.455044746398926
259,5199,5.552331924438477
262,5249,5.976174354553223
264,5299,4.515861511230469
267,5349,3.1118574142456055
269,5399,4.506356239318848
272,5449,3.973886013031006
