epoch,step,train_loss
2,49,7.117883682250977
4,99,4.9520416259765625
7,149,3.2218875885009766
9,199,5.14449405670166
12,249,5.518550872802734
14,299,3.966592311859131
17,349,1.3708796501159668
19,399,9.652833938598633
22,449,3.1615209579467773
24,499,4.987563133239746
27,549,6.00882625579834
29,599,5.671513557434082
32,649,5.593228340148926
34,699,0.4859335422515869
37,749,8.283756256103516
39,799,4.290043354034424
42,849,6.603923797607422
44,899,4.871393203735352
47,949,3.6700901985168457
49,999,3.772169589996338
52,1049,5.988012790679932
54,1099,4.295838356018066
57,1149,4.7754316329956055
59,1199,4.075342178344727
62,1249,6.488344669342041
64,1299,3.413328170776367
67,1349,5.1457438468933105
69,1399,1.9898650646209717
72,1449,6.94469690322876
74,1499,5.400697708129883
77,1549,5.099685192108154
79,1599,3.306731700897217
82,1649,5.360331058502197
84,1699,0.42509835958480835
87,1749,4.089311122894287
89,1799,4.350500583648682
92,1849,3.1474738121032715
94,1899,5.765035152435303
97,1949,5.505428314208984
99,1999,3.2133727073669434
102,2049,3.4869232177734375
104,2099,5.52324914932251
107,2149,0.5009356141090393
109,2199,8.760534286499023
112,2249,1.3617932796478271
114,2299,4.596446990966797
117,2349,0.6417401432991028
119,2399,3.1691689491271973
122,2449,3.1367030143737793
124,2499,6.038872718811035
127,2549,1.9926297664642334
129,2599,5.467264175415039
132,2649,2.8321566581726074
134,2699,6.6384782791137695
137,2749,5.02536678314209
139,2799,6.650544166564941
142,2849,6.9375200271606445
144,2899,5.736576080322266
147,2949,4.73178768157959
149,2999,6.573045253753662
152,3049,4.656289100646973
154,3099,5.086236000061035
157,3149,5.514760971069336
159,3199,4.601146697998047
162,3249,2.8084964752197266
164,3299,5.112845420837402
167,3349,6.074007987976074
169,3399,7.854133605957031
172,3449,3.669649124145508
174,3499,4.513491630554199
177,3549,9.423542022705078
179,3599,8.241844177246094
182,3649,2.6791505813598633
184,3699,4.317667007446289
187,3749,3.260376453399658
189,3799,7.000783920288086
192,3849,5.745238304138184
194,3899,5.277220249176025
197,3949,2.4273386001586914
199,3999,8.128568649291992
202,4049,6.260696887969971
204,4099,6.3810248374938965
207,4149,6.593415260314941
209,4199,6.104499816894531
212,4249,3.856510639190674
214,4299,6.135602951049805
217,4349,2.879934310913086
219,4399,3.580146312713623
222,4449,5.306952953338623
224,4499,4.9628214836120605
227,4549,3.628011703491211
229,4599,5.284366130828857
232,4649,5.163492679595947
234,4699,6.261801719665527
237,4749,2.210756778717041
239,4799,6.856597900390625
242,4849,5.00699520111084
244,4899,3.257838487625122
247,4949,-0.722130537033081
249,4999,3.9024734497070312
252,5049,3.2393558025360107
254,5099,3.495006561279297
257,5149,6.206998825073242
259,5199,4.425567150115967
262,5249,5.047412872314453
264,5299,6.357565879821777
267,5349,6.7610650062561035
269,5399,5.333554267883301
272,5449,3.571597099304199
274,5499,3.7445101737976074
277,5549,2.6077771186828613
279,5599,6.55616569519043
282,5649,1.6519972085952759
284,5699,3.8179168701171875
287,5749,0.691314697265625
289,5799,3.925475597381592
292,5849,5.731936454772949
294,5899,6.528563976287842
297,5949,4.09694242477417
299,5999,0.23449325561523438
302,6049,5.181084632873535
304,6099,3.9367268085479736
307,6149,5.931670188903809
309,6199,0.5032483339309692
312,6249,5.365348815917969
314,6299,5.176886558532715
317,6349,2.660898447036743
319,6399,5.835630893707275
322,6449,6.084388732910156
324,6499,4.472362995147705
327,6549,2.6757049560546875
329,6599,5.445563316345215
332,6649,2.5908076763153076
334,6699,3.9894416332244873
337,6749,5.785730361938477
339,6799,6.67253303527832
342,6849,5.209080696105957
344,6899,5.094292640686035
347,6949,-0.001652061939239502
349,6999,5.809094429016113
352,7049,5.387478828430176
354,7099,5.3124799728393555
357,7149,4.935609340667725
359,7199,1.3640036582946777
362,7249,6.306354522705078
364,7299,5.859798908233643
367,7349,3.6532557010650635
369,7399,5.475284576416016
372,7449,5.433034896850586
374,7499,5.311367034912109
377,7549,0.6416701078414917
379,7599,6.210859298706055
382,7649,0.16963329911231995
384,7699,3.7194478511810303
387,7749,5.651445388793945
389,7799,5.8796491622924805
392,7849,5.403282165527344
394,7899,1.0946595668792725
397,7949,4.227792263031006
399,7999,5.495333194732666
402,8049,5.785375595092773
404,8099,0.4851934611797333
407,8149,2.113114833831787
409,8199,5.549979209899902
412,8249,0.43497011065483093
414,8299,5.7644548416137695
417,8349,1.0027748346328735
419,8399,3.463700294494629
422,8449,2.507018804550171
424,8499,5.85219144821167
427,8549,4.618681907653809
429,8599,6.881017208099365
432,8649,5.994255065917969
434,8699,3.52516508102417
437,8749,4.433683395385742
439,8799,5.969662666320801
442,8849,3.431122303009033
444,8899,2.7574069499969482
447,8949,5.803445339202881
449,8999,3.241021156311035
452,9049,6.674938201904297
454,9099,6.2679595947265625
457,9149,6.154402732849121
459,9199,3.2118546962738037
462,9249,3.5109894275665283
464,9299,5.591854572296143
467,9349,5.014056205749512
469,9399,6.460190296173096
472,9449,3.399291515350342
474,9499,5.613446235656738
477,9549,4.7254228591918945
479,9599,5.199965953826904
482,9649,4.6939377784729
484,9699,6.3725175857543945
487,9749,-0.19690582156181335
489,9799,5.203433990478516
492,9849,5.7975921630859375
494,9899,5.217241287231445
497,9949,4.208225250244141
499,9999,6.483070373535156
